RID,IP_repeat_group,START,DATETIME.UTC,speeder_flag,metadata_flag,DURATION,consent,Consent_2,Q1Age,Q2Gender,Q3Country,Q4Urban,Q5Ethnicity,Q8Postcode,Q6Occupation,Q7Income,Q10Insect_Species1,Q10Insect_Species2,Q10Insect_Species3,Q9Insect_Word1,Q9Insect_Word2,Q9Insect_Word3,BackgroundInfo_Check,Q11OpinionOnInsectPopulations_1,Q11OpinionOnInsectPopulations_2,Q12InsectIDQuiz_1,Q12InsectIDQuiz_2,Q12InsectIDQuiz_3,Q12InsectIDQuiz_4,Q12InsectIDQuiz_5,Q12InsectIDQuiz_6,Q12InsectIDQuiz_DV_1,Q12InsectIDQuiz_DV_2,Q12InsectIDQuiz_DV_3,Q12InsectIDQuiz_DV_4,Q12InsectIDQuiz_DV_5,Q12InsectIDQuiz_DV_6,Q12InsectIDQuizFollowUp_1,Q12InsectIDQuizFollowUp_2,CE_Info_Check,CE_Task_Plan_Check_1,CE_Task_Insect_Check_1,CE_Task_A1_Check_1,CE_Task_A2_Check_1,CE_Task_A3_Check_1,CE_Task_A4_Check_1,CE_Task_A5_Check_1,CE_ConfirmYouHaveReadDescs,CE_TasksConsequentiality_1,CE_TasksConsequentiality_2,CE_BlockAllocator,design_offset_old,design_offset,BidVectorElicitation_Randomiser,CE_1_DV,CE_2_DV,CE_3_DV,CE_4_DV,CE_5_DV,CE_6_DV,CE_7_DV,CE_8_DV,CE_9_DV,Q29CEProtest_Statements,Q29CEProtest_Other,CE_Debrief_Certain,CE_Debrief_Confident,CE_ANA_1,CE_ANA_2,CE_ANA_3,CE_ANA_4,CE_ANA_5,Biowell_Beetle1_Item1_Relaxed,Biowell_Beetle1_Item2_Joy,Biowell_Beetle1_Item3_Clear,Biowell_Beetle1_Item4_Open,Biowell_Beetle1_Item5_Connect,Biowell_Bee1_Item1_Relaxed,Biowell_Bee1_Item2_Joy,Biowell_Bee1_Item3_Clear,Biowell_Bee1_Item4_Open,Biowell_Bee1_Item5_Connect,Biowell_Wasp1_Item1_Relaxed,Biowell_Wasp1_Item2_Joy,Biowell_Wasp1_Item3_Clear,Biowell_Wasp1_Item4_Open,Biowell_Wasp1_Item5_Connect,Biowell_Beetle2_Item1_Relaxed,Biowell_Beetle2_Item2_Joy,Biowell_Beetle2_Item3_Clear,Biowell_Beetle2_Item4_Open,Biowell_Beetle2_Item5_Connect,Biowell_Bee2_Item1_Relaxed,Biowell_Bee2_Item2_Joy,Biowell_Bee2_Item3_Clear,Biowell_Bee2_Item4_Open,Biowell_Bee2_Item5_Connect,Biowell_Wasp2_Item1_Relaxed,Biowell_Wasp2_Item2_Joy,Biowell_Wasp2_Item3_Clear,Biowell_Wasp2_Item4_Open,Biowell_Wasp2_Item5_Connect,Biowell_Beetle3_Item1_Relaxed,Biowell_Beetle3_Item2_Joy,Biowell_Beetle3_Item3_Clear,Biowell_Beetle3_Item4_Open,Biowell_Beetle3_Item5_Connect,Biowell_Bee3_Item1_Relaxed,Biowell_Bee3_Item2_Joy,Biowell_Bee3_Item3_Clear,Biowell_Bee3_Item4_Open,Biowell_Bee3_Item5_Connect,Biowell_Wasp3_Item1_Relaxed,Biowell_Wasp3_Item2_Joy,Biowell_Wasp3_Item3_Clear,Biowell_Wasp3_Item4_Open,Biowell_Wasp3_Item5_Connect,Biowell_Debrief_BeetlesCertain,Biowell_Debrief_BeeCertain,Biowell_Debrief_WaspCertain,Sliding_Beetles_Encounter,Sliding_Beetles_Ecology,Sliding_Beetles_Conserved,Sliding_Beetles_Important,Sliding_Bees_Encounter,Sliding_Bees_Conserved,Sliding_Bees_Ecology,Sliding_Bees_Important,Sliding_Wasps_Encounter,Sliding_Wasps_Conserved,Sliding_Wasps_Ecology,Sliding_Wasps_Important,Visit_Child,Visit_Teen,Visit_Adult,Q41_FreqOfVisitGreenSpace_1,Q41_FreqOfVisitBlueSpace_1,Q41_WalkTimeToGreenSpace,Q41_WalkTimeToBlueSpace,Q42_Charity,Q43_Citizen,Q44_Sight,Q45_Garden,Q46_Farm,Q47_Fish,Q48_Education,QDiscounting_1,QDiscounting_2,QDiscounting_3,QDiscounting_4,QDiscounting_5,QDiscounting_6,QDiscounting_7,Q50_Understanding,FurtherComments,SurveyCompletionTime,Speeders_Survey_Threshold,Slowers_Survey_Threshold,Speeders_Survey_TestDummy,Slowers_Survey_TestDummy,Valuation_Start,Valuation_Finish,Valuation_CompletionTime,Speeders_Valuation_Threshold,Slowers_Valuation_Threshold,Speeders_Valuation_TestDummy,Slowers_Valuation_TestDummy,ClassDummy,EmployDummy_Retired,EmployDummy_Employed,IncomeMidpoints,Income_MissingDummy,AgeGroup,Dummy_HighEducation,Age_1829Dummy,Age_3044Dummy,Age_4560Dummy,Age_60Dummy,AgeGroup_Numeric,IncomeMidpoints_PlusMissing,Income_Dummy,Q5Ethnicity_Dummy,Q12InsectIDQuiz_DV_1_Dummy,Q12InsectIDQuiz_DV_2_Dummy,Q12InsectIDQuiz_DV_3_Dummy,Q12InsectIDQuiz_DV_4_Dummy,Q12InsectIDQuiz_DV_5_Dummy,Q12InsectIDQuiz_DV_6_Dummy,Q12InsectIDQuiz_Score,Q12InsectIDQuiz_DV_6_ScoreScaled,CE_ANA_None,CE_ANA_All,Protest_Labelled,Protest_True,Biowell_Beetle1_Mean,Biowell_Beetle2_Mean,Biowell_Beetle3_Mean,Biowell_Bee1_Mean,Biowell_Bee2_Mean,Biowell_Bee3_Mean,Biowell_Wasp1_Mean,Biowell_Wasp2_Mean,Biowell_Wasp3_Mean,Overall,Age_Dummy,Female_dummy,Q3Country_Wales,Q3Country_Scotland,Dummy_Speeders,Visit_Green_Never,Visit_Blue_Never,Visit_Green_Always,Visit_Blue_Always,first_switch_task,always_chose_oneMonth,always_chose_oneYear,DiscountRate,DiscountRate_TextCategory,DiscountRate_Scaled
1197,,1729533832.92694,2024-10-21T18:03:52.927Z,,,925.012,1,,68,2,1,0,1,Anonymised,6,2,Millipede,Beetle,Fly,Interested,Intrigued,Fascinated,1,5,5,5,5,3,3,2,2,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,4,1,4,4,4,4,4,4,4,1,3,5,1,1,0,2,1,1,2,1,2,2,1,1,2,,"",100,55,1,1,1,1,1,0,20,6,34,0,6,2,14,3,17,0,20,8,10,12,0,0,0,14,9,1,8,8,7,12,9,9,7,11,7,0,8,9,6,7,2,10,12,13,10,7,4,3,7,10,5,1,5,64,59,100,0,100,100,100,0,100,100,100,0,100,100,79,7,5,2,3,1,0,1,0,1,1,2,1,1,2,2,2,2,2,100,Anonymised,925.012,449.23296,1385.13496,1,1,266.596904039383,562.587646961212,295.990742921829,123.797855987549,381.71005596161,1,1,1,0,1,1250.5,0,60+,0,0,0,0,1,60,1250.5,0,1,0,0,1,1,1,1,4,66.67,0,1,"",1,88,95.4,94,91.6,92.8,90.6,90,91.4,93.8,91.9555555555556,1,0,0,0,0,0,0,1,0,3,FALSE,FALSE,100,High,0.0526315789473684
1205,,1729533847.72726,2024-10-21T18:04:07.727Z,,,929.158,1,,41,1,1,1,1,Anonymised,1,4,Ladybird,Butterfly,Bee,Nature,Colourful,Environment,1,5,5,5,5,1,3,2,4,I don’t know: incorrect,I don’t know: incorrect,Ant: incorrect,Beetle: correct,Bee: correct,Wasp: incorrect,5,1,1,5,5,5,5,5,5,5,1,4,5,2,2,9,1,2,3,1,1,1,3,1,2,1,,"",81,59,1,1,1,2,1,70,50,50,54,69,100,57,56,39,50,100,74,70,50,56,50,50,50,53,69,77,50,50,36,50,100,64,75,88,50,56,53,50,50,50,63,50,50,50,50,100,82,65,50,50,28,81,100,4,0,75,12,64,86,70,0,50,23,1,68,76,80,14,1,1,4,6,1,1,1,0,1,1,2,1,1,1,1,1,1,1,100,Anonymised,929.158,449.23296,1385.13496,1,1,175.904748916626,551.331792831421,375.427043914795,123.797855987549,381.71005596161,1,1,0,0,0,2250.5,0,30-44,0,0,1,0,0,37,2250.5,0,1,0,0,0,1,1,0,2,33.33,0,0,"",1,41.4,45.6,48.2,39.6,47.4,47.4,30,24.6,30.6,39.4222222222222,0,1,0,0,0,1,1,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684
1035,,1729533313.41327,2024-10-21T17:55:13.413Z,,,1478.944,1,,35,1,1,1,13,Anonymised,1,4,Mosquito,Fly,Grasshopper,Tiny,Fast,Creepy,1,5,4,5,4,5,3,2,4,I don’t know: incorrect,Wasp: correct,I don’t know: incorrect,Beetle: correct,Bee: correct,Wasp: incorrect,4,1,1,4,4,4,4,4,4,4,1,4,4,1,1,0,2,1,2,3,1,2,1,3,1,2,,"",62,44,1,1,2,1,1,74,56,73,61,22,100,66,83,60,27,90,59,78,50,27,67,50,65,50,24,100,52,82,50,32,76,50,69,50,22,65,36,41,21,1,68,26,66,15,17,50,7,61,21,6,41,90,70,2,29,61,22,100,100,74,0,19,76,26,31,24,60,73,5,2,2,3,1,1,1,1,1,1,5,1,1,1,1,1,2,2,76,Anonymised,1478.944,449.23296,1385.13496,1,0,260.903738021851,906.995419025421,646.09168100357,123.797855987549,381.71005596161,1,0,0,0,0,2250.5,0,30-44,1,0,1,0,0,37,2250.5,0,0,0,1,0,1,1,0,3,50,0,0,"",1,42.8,48.8,67.2,32.8,36.8,61.6,39.2,46.6,71,49.6444444444445,0,1,0,0,0,0,0,0,0,6,FALSE,FALSE,1900,High,1
1323,,1729534265.73512,2024-10-21T18:11:05.735Z,,,527.627,1,,54,1,3,1,1,Anonymised,8,5,Spider,Frog,Ant,Spider,Ant,Frog,1,5,5,2,4,1,3,2,4,Bee: incorrect,Wasp: correct,Ant: incorrect,Beetle: correct,Bee: correct,Wasp: incorrect,5,5,1,5,5,5,4,5,5,5,1,4,4,2,2,9,1,2,3,1,1,1,3,1,2,1,,"",67,73,1,1,1,1,2,33,85,37,26,29,19,25,37,38,35,30,33,26,29,27,20,16,15,18,20,36,24,29,32,32,28,27,14,19,23,26,25,19,14,21,22,11,16,19,15,18,13,64,18,15,78,96,83,39,69,90,75,23,88,79,29,19,89,68,31,84,93,60,5,5,1,3,1,1,0,0,1,1,5,2,2,2,2,2,2,2,86,Anonymised,527.627,449.23296,1385.13496,1,1,152.932283878326,271.307011842728,118.374727964402,123.797855987549,381.71005596161,0,1,1,0,1,2750.5,0,45-60,1,0,0,1,0,52.5,2750.5,0,1,0,1,0,1,1,0,3,50,0,0,"",1,58,82.2,79,69.2,69.4,83.4,71,77.8,74.4,73.8222222222222,1,1,1,0,1,0,0,0,0,1,FALSE,TRUE,0,AlwaysTomorrow,0
1209,,1729533856.11174,2024-10-21T18:04:16.112Z,,,941.904,1,,36,1,1,1,9,Anonymised,8,5,Earthworm,Lice,Ant,Small,Harmless,Nice,1,3,4,1,5,2,2,4,3,Ant: incorrect,I don’t know: incorrect,Bee: incorrect,Bee: incorrect,Wasp: incorrect,Beetle: correct,3,3,1,4,4,3,3,3,3,3,1,3,4,1,1,0,3,1,2,2,1,2,1,1,3,2,,"",67,42,1,2,1,1,2,65,39,59,63,42,60,39,58,58,60,60,60,37,37,57,60,66,38,61,56,60,39,64,60,57,59,58,61,58,64,62,71,37,62,61,69,61,39,67,59,61,39,66,35,59,58,42,56,65,65,62,66,59,55,70,50,50,60,57,61,65,36,59,3,3,4,4,1,1,1,0,1,1,5,2,2,2,2,1,2,2,57,Anonymised,941.904,449.23296,1385.13496,1,1,229.773884773254,544.84344291687,315.069558143616,123.797855987549,381.71005596161,1,1,1,0,1,2750.5,0,30-44,1,0,1,0,0,37,2750.5,0,0,0,0,0,0,0,1,1,16.67,0,0,"",1,46.4,43.8,41.4,45,44,41,49.8,40,48,44.3777777777778,0,1,0,0,0,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158
1271,,1729534171.87798,2024-10-21T18:09:31.878Z,,,627.295,1,,26,2,1,0,1,Anonymised,8,4,Bee,Ant,Wasp,Na,Na,Na,1,3,3,3,5,5,5,5,5,Beetle: incorrect,I don’t know: incorrect,I don’t know: incorrect,I don’t know: incorrect,I don’t know: incorrect,I don’t know: incorrect,3,3,1,3,3,3,3,3,3,3,1,3,3,2,2,9,1,3,3,3,3,3,3,3,3,3,2,"",49,48,2,2,2,2,2,60,52,70,62,70,74,74,61,71,51,42,45,51,76,68,76,55,46,48,46,61,68,62,60,61,66,63,68,64,70,69,68,79,71,64,67,67,69,67,59,61,69,66,67,66,62,61,46,72,64,71,66,73,71,74,65,77,64,75,65,66,76,58,4,3,3,3,1,1,1,0,1,1,1,2,1,2,1,2,2,2,69,Anonymised,627.295,449.23296,1385.13496,1,1,181.773547887802,310.171004056931,128.397456169129,123.797855987549,381.71005596161,1,1,1,0,1,2250.5,0,18-29,0,1,0,0,0,23.5,2250.5,0,1,0,0,0,0,0,0,0,0,1,0,I am not willing to pay anything for this plan.,1,37.2,45.8,29.8,33.8,37.6,34.2,43.6,33.8,34.2,36.6666666666667,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158
1288,,1729534192.31932,2024-10-21T18:09:52.319Z,,,609.143,1,,41,1,1,1,1,Anonymised,1,2,flies,bug,beetle,annoying,buzz,crawl,1,5,3,1,5,3,1,2,2,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Bee: correct,5,5,1,5,5,5,5,5,5,5,1,5,4,2,2,9,3,3,3,3,3,1,3,3,3,3,,"",100,100,1,1,1,1,1,80,94,50,50,50,10,19,22,3,5,100,100,92,100,95,98,100,100,100,86,5,6,6,5,4,100,97,94,100,97,100,100,100,100,100,0,5,0,2,4,100,100,100,100,100,62,66,66,16,27,18,68,43,98,96,10,5,5,1,95,50,50,50,3,2,3,2,1,1,1,0,1,1,5,1,1,1,2,2,2,2,86,Anonymised,609.143,449.23296,1385.13496,1,1,203.063868999481,315.938127994537,112.874258995056,123.797855987549,381.71005596161,0,1,0,0,0,1250.5,0,30-44,1,0,1,0,0,37,1250.5,0,1,0,0,1,0,1,1,3,50,0,1,"",1,35.2,3.2,0,88.2,94.8,97.8,2.6,2.4,0,36.0222222222222,0,1,0,0,1,0,0,0,0,4,FALSE,FALSE,300,High,0.157894736842105
1303,,1729534219.84616,2024-10-21T18:10:19.846Z,,,584.859,1,,30,1,1,0,1,Anonymised,9,7,Ant,Beetle,Bird,Small,Tiny,Creepy,1,4,4,1,4,3,3,2,2,Ant: incorrect,Wasp: correct,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,4,1,4,4,4,4,4,4,4,1,4,4,2,2,9,2,2,3,1,1,1,3,1,2,3,,"",79,78,1,1,1,1,1,43,42,33,26,34,26,22,29,26,30,61,71,65,66,75,29,28,29,50,50,24,26,28,50,50,61,66,64,61,68,30,50,28,50,26,27,50,25,29,23,62,76,77,83,82,22,23,34,62,72,73,67,80,80,70,74,68,67,81,64,69,77,76,5,4,2,3,0,1,1,0,1,1,5,1,1,1,1,1,2,2,83,Anonymised,584.859,449.23296,1385.13496,1,1,146.144515037537,329.149737119675,183.005222082138,123.797855987549,381.71005596161,1,1,1,0,1,3750.5,0,30-44,1,0,1,0,0,37,3750.5,1,1,0,1,1,1,1,1,5,83.33,0,1,"",1,64.4,62.8,63.2,73.4,64.4,69.2,32.4,36,24,54.4222222222222,0,1,0,0,0,0,0,0,0,6,FALSE,FALSE,1900,High,1
1086,,1729533417.83815,2024-10-21T17:56:57.838Z,,,1390.347,1,,30,1,1,1,1,Anonymised,4,4,Ladybird,Ant,Woodlouse,Itchy,Scary,Fast,1,4,4,1,3,1,5,2,4,Ant: incorrect,Beetle: incorrect,Ant: incorrect,I don’t know: incorrect,Bee: correct,Wasp: incorrect,5,2,1,4,4,4,4,4,4,4,1,4,2,1,1,0,2,3,3,3,3,3,3,3,3,3,1,"",96,100,2,2,2,2,1,67,65,77,76,75,93,100,91,95,77,95,100,100,100,96,64,64,71,71,67,68,81,71,63,81,100,100,91,100,100,33,50,50,50,50,66,58,72,62,59,100,100,100,100,100,33,72,82,8,18,50,69,98,87,79,23,30,17,16,7,100,100,40,5,3,1,6,1,1,1,0,1,1,3,1,1,2,2,2,2,2,77,Anonymised,1390.347,449.23296,1385.13496,1,0,130.341667890549,1136.27638506889,1005.93471717834,123.797855987549,381.71005596161,1,0,0,0,0,2250.5,0,30-44,0,0,1,0,0,37,2250.5,0,1,0,0,0,0,1,0,1,16.67,0,0,I cannot afford to pay anything for this plan.,0,28,32.6,53.4,8.8,27.2,36.6,1.8,1.8,0,21.1333333333333,0,1,0,0,0,0,0,0,0,3,FALSE,FALSE,100,High,0.0526315789473684
1176,,1729533758.66105,2024-10-21T18:02:38.661Z,,,1053.237,1,,54,2,1,1,1,Anonymised,8,6,Creepy,Bugs,Small,Creepy,Bug,Small,1,4,4,4,4,3,3,2,2,Wasp: correct,Wasp: correct,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,5,1,5,5,5,5,5,5,5,1,5,5,2,2,9,1,2,2,2,1,1,3,1,2,1,,"",98,98,1,1,1,1,1,39,26,48,10,17,75,28,33,2,13,99,21,19,2,3,50,35,34,0,19,92,2,27,26,2,82,2,1,1,2,14,1,1,1,1,64,1,0,2,1,68,1,1,0,1,99,98,99,17,56,98,2,41,99,89,0,40,100,99,100,69,65,20,4,2,2,6,1,1,1,0,1,1,4,1,1,2,2,2,2,2,99,Anonymised,1053.237,449.23296,1385.13496,1,1,129.883186817169,503.562299966812,373.679113149643,123.797855987549,381.71005596161,1,1,1,0,1,3250.5,0,45-60,0,0,0,1,0,52.5,3250.5,1,1,1,1,1,1,1,1,6,100,0,1,"",1,72,72.4,96.4,69.8,70.2,86.4,71.2,82.4,85.8,78.5111111111111,1,0,0,0,0,0,0,0,0,3,FALSE,FALSE,100,High,0.0526315789473684
1212,,1729533865.22529,2024-10-21T18:04:25.225Z,,,948.005,1,,47,2,1,0,1,Anonymised,6,4,Spider,Ant,Fly,Dirty,Itchy,Uneasy,1,3,3,5,5,3,3,2,4,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,3,3,1,3,3,3,3,3,3,3,1,3,3,2,2,9,2,3,3,3,3,3,3,3,3,3,1,"",98,0,2,2,2,2,1,32,60,29,38,55,29,61,13,63,63,72,83,24,89,54,51,63,44,64,50,24,37,37,48,39,81,67,56,74,73,61,60,50,59,51,39,42,45,66,63,65,47,55,64,44,76,76,78,51,53,54,49,52,59,55,61,56,57,62,51,100,85,60,1,2,3,2,1,1,1,0,1,1,2,1,1,2,2,2,2,2,81,Anonymised,948.005,449.23296,1385.13496,1,1,284.775207042694,484.634462833405,199.859255790711,123.797855987549,381.71005596161,1,1,1,0,1,2250.5,0,45-60,0,0,0,1,0,52.5,2250.5,0,1,0,0,1,1,1,0,3,50,0,0,I cannot afford to pay anything for this plan.,0,57.2,45.6,43.8,54.2,63,49,35.6,29.8,45,47.0222222222222,1,0,0,0,0,1,0,0,0,3,FALSE,FALSE,100,High,0.0526315789473684
1357,,1729534431.84299,2024-10-21T18:13:51.843Z,,,386.953,1,,33,1,1,1,1,Anonymised,1,6,Beetle,Ant,Butterfly,Crawly,Tiny,Creepy,1,4,4,1,5,3,3,2,2,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,5,4,1,4,5,4,4,5,3,4,1,4,4,1,1,0,2,2,1,2,1,2,3,3,1,2,,"",89,100,1,1,1,1,1,87,93,73,25,64,27,26,66,31,34,30,53,36,25,48,18,16,34,29,21,32,27,29,34,34,21,28,34,25,34,19,18,25,20,29,23,25,32,13,29,30,20,34,40,35,71,80,66,79,74,82,84,79,66,84,84,82,74,78,71,85,79,68,4,2,5,4,0,1,0,0,1,1,5,1,2,1,2,2,1,1,74,Anonymised,386.953,449.23296,1385.13496,0,1,121.728585004807,218.80343413353,97.074849128723,123.797855987549,381.71005596161,0,1,0,0,0,3250.5,0,30-44,1,0,1,0,0,37,3250.5,1,1,0,0,1,1,1,1,4,66.67,0,1,"",1,31.6,76.4,77.8,63.2,68.8,75.6,61.6,71.6,68.2,66.0888888888889,0,1,0,0,1,0,0,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
1258,,1729534154.35362,2024-10-21T18:09:14.354Z,,,666.743,1,,25,2,1,1,1,Anonymised,4,2,Bug,Beetle,Ladybird,Bug,Beetle,Ladybird,1,3,4,4,3,3,3,2,2,Wasp: correct,Beetle: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,4,3,1,3,5,4,4,4,4,4,1,5,3,2,2,9,2,3,3,3,3,3,3,1,3,1,,"",82,79,1,2,2,2,1,27,45,45,42,17,100,38,36,89,40,100,16,87,41,47,0,4,0,0,0,0,0,0,12,16,100,63,44,84,76,20,0,81,1,31,0,0,0,33,10,0,31,42,0,46,100,100,0,10,36,90,0,100,100,100,0,100,0,0,0,16,6,100,2,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,100,Anonymised,666.743,449.23296,1385.13496,1,1,143.632498025894,304.256746053696,160.624248027802,123.797855987549,381.71005596161,1,1,0,0,0,1250.5,0,18-29,0,1,0,0,0,23.5,1250.5,0,1,1,0,1,1,1,1,5,83.33,0,0,"",1,64.8,99.2,73.4,39.4,94.4,91.4,41.8,26.6,76.2,67.4666666666667,0,0,0,0,0,0,0,0,0,7,FALSE,FALSE,0,AlwaysTomorrow,0
1311,,1729534236.75041,2024-10-21T18:10:36.750Z,,,584.627,1,,23,2,1,0,1,Anonymised,5,3,Ants,Wasp,Ladybird,Cute,Amazing,Creepy,1,2,3,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,2,2,1,4,3,4,4,2,4,3,1,3,2,1,1,0,1,1,2,3,1,3,2,1,2,3,,"",63,39,1,2,2,1,2,66,97,44,72,66,34,67,35,71,61,36,73,82,66,25,61,29,67,71,28,59,74,63,64,61,63,35,66,44,67,60,34,41,65,59,56,65,63,63,58,57,36,69,61,69,63,100,36,73,31,68,60,63,37,65,62,74,31,66,60,63,42,63,2,1,1,2,0,0,0,0,1,0,2,2,2,1,1,1,2,2,61,Anonymised,584.627,449.23296,1385.13496,1,1,170.435914993286,299.114355802536,128.67844080925,123.797855987549,381.71005596161,1,1,0,0,1,1750.5,0,18-29,0,1,0,0,0,23.5,1750.5,0,1,0,0,1,1,1,0,3,50,0,0,"",1,31,48.8,48.2,46.4,35.8,39,43.6,45,41.6,42.1555555555556,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,5.26,Normal,0.00276842105263158
1199,,1729533841.53422,2024-10-21T18:04:01.534Z,,,982.412,1,,18,1,1,1,14,Anonymised,2,3,Ladybug,spider,ant,Small,pests,bug,1,1,1,1,3,3,3,2,4,Ant: incorrect,Beetle: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,1,4,1,4,5,5,5,5,5,5,1,4,4,1,1,0,2,3,3,3,3,3,3,3,3,3,6,"",100,62,1,2,2,2,2,71,100,79,76,22,100,100,100,100,100,100,100,100,100,100,47,64,44,42,52,100,100,100,100,100,100,100,100,100,100,61,52,68,48,73,100,100,100,100,80,100,100,100,100,73,71,100,100,27,82,77,0,68,0,100,45,49,54,68,12,100,100,0,6,2,2,5,1,1,1,0,1,1,3,1,1,1,1,2,2,2,100,Anonymised,982.412,449.23296,1385.13496,1,1,233.617852926254,533.793898105621,300.176045179367,123.797855987549,381.71005596161,1,1,0,0,0,1750.5,0,18-29,0,1,0,0,0,23.5,1750.5,0,0,0,0,1,1,1,0,3,50,0,0,I do not like these insects.,1,30.4,50.2,39.6,0,0,4,0,0,5.4,14.4,0,1,0,0,0,0,0,0,0,5,FALSE,FALSE,700,High,0.368421052631579
1166,,1729533735.33313,2024-10-21T18:02:15.333Z,,,1092.866,1,,32,2,1,0,5,Anonymised,4,1,Fly,Ladybird,Wusp,Annoying,Scared,Angry,1,3,3,1,5,5,3,2,4,Ant: incorrect,I don’t know: incorrect,I don’t know: incorrect,Beetle: correct,Bee: correct,Wasp: incorrect,3,3,1,3,4,5,1,5,1,3,1,5,5,1,1,0,3,2,3,3,3,2,1,3,3,2,,"",75,34,1,2,1,1,1,100,56,100,64,77,100,55,100,79,95,100,70,100,100,85,71,80,100,94,89,100,57,94,94,92,100,72,75,77,86,100,56,100,91,100,100,65,89,81,100,100,77,100,100,100,100,75,79,100,77,87,89,70,55,86,72,75,28,80,85,100,52,28,5,1,2,2,1,1,1,0,1,1,7,1,2,1,2,2,1,1,52,Anonymised,1092.866,449.23296,1385.13496,1,1,358.052869081497,665.660102128983,307.607233047486,123.797855987549,381.71005596161,1,1,0,0,0,500,0,30-44,0,0,1,0,0,37,500,0,0,0,0,0,1,1,0,2,33.33,0,0,"",1,20.6,13.2,10.6,14.2,12.6,13,9,18,4.6,12.8666666666667,0,0,0,0,0,0,1,0,0,2,FALSE,FALSE,33.33,Normal,0.0175421052631579
1217,,1729533899.2484,2024-10-21T18:04:59.248Z,,,946.977,1,,27,2,1,1,1,Anonymised,5,5,Spider,Cockroach,Ant,Creepy,Crawling,Itchy,1,4,4,4,2,3,3,2,2,Wasp: correct,Bee: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Bee: correct,4,4,1,4,4,4,5,4,4,4,1,5,4,2,2,9,2,2,2,2,1,2,2,2,1,1,,"",71,73,1,1,1,1,1,46,55,62,66,63,51,34,32,42,23,32,32,32,29,27,28,34,34,30,28,36,27,35,34,31,28,23,29,32,34,31,29,30,16,27,28,33,28,29,30,33,52,50,27,30,71,73,66,33,31,30,26,67,69,65,72,68,86,72,76,93,49,63,4,5,4,4,1,1,1,0,1,1,4,1,1,1,2,2,2,2,71,Anonymised,946.977,449.23296,1385.13496,1,1,257.787878036499,473.005825996399,215.2179479599,123.797855987549,381.71005596161,1,1,0,0,1,2750.5,0,18-29,0,1,0,0,0,23.5,2750.5,0,1,1,0,1,1,1,1,5,83.33,0,1,"",1,41.6,69.2,73.4,63.6,67.4,70.4,69.6,70.8,61.6,65.2888888888889,0,0,0,0,0,0,0,0,0,4,FALSE,FALSE,300,High,0.157894736842105
1190,,1729533806.38958,2024-10-21T18:03:26.390Z,,,1047.04,1,,26,1,1,1,1,Anonymised,10,9,Mosquito,Antitode,Mises,Malaria,Sickness,Cough,1,1,3,4,3,5,1,2,5,Wasp: correct,Beetle: incorrect,I don’t know: incorrect,Ant: incorrect,Bee: correct,I don’t know: incorrect,1,2,1,2,3,2,5,2,1,5,1,2,3,1,1,0,2,1,2,1,3,2,1,2,3,1,,"",83,91,1,1,2,2,1,100,100,12,73,0,0,0,100,3,0,0,100,100,100,0,100,100,100,100,100,0,33,100,100,2,100,100,100,100,0,0,41,45,71,79,4,16,8,5,18,86,18,76,26,71,98,8,59,21,76,94,97,57,74,74,99,93,74,18,76,0,81,97,4,3,1,2,0,1,1,0,1,0,5,1,1,1,1,1,1,1,81,Anonymised,1047.04,449.23296,1385.13496,1,1,598.31497502327,735.381063938141,137.066088914871,123.797855987549,381.71005596161,1,1,1,0,1,6001,0,18-29,1,1,0,0,0,23.5,6001,1,1,1,0,0,0,1,0,2,33.33,0,0,"",1,43,0,52.8,79.4,53,89.8,40,20,44.6,46.9555555555556,0,1,0,0,0,0,0,0,0,,TRUE,FALSE,1000,AlwaysToday,0.526315789473684
